"logFC" "logCPM" "PValue" "FDR"
"AT5G48170" 1.30355315294106 1.10162585472839 0.147385428216678 1
"AT3G56550" -1.29757813388101 0.978283756584655 0.147385428216678 1
"AT1G07810" -0.979669705216778 5.05070771314173 0.14741392358638 1
"AT1G14190" 1.10080194040329 2.41713044362219 0.147617348485077 1
"AT3G48700" 1.35245738532309 0.965852780942894 0.14786614280431 1
"AT1G29540" 1.53923091011552 0.408300457762157 0.148066420146509 1
"AT2G24140" 1.53923091011552 0.408300457762157 0.148066420146509 1
"AT5G37478" 1.53923091011552 0.408300457762157 0.148066420146509 1
"AT1G03980" -1.44385433185001 0.278001089718607 0.148066420146509 1
"AT1G54930" -1.44385433185001 0.278001089718607 0.148066420146509 1
"AT4G14970" -1.07024288112857 2.34255611472566 0.148108969058451 1
"AT5G20320" -1.01850173884143 3.64872497934397 0.148135294437459 1
"AT1G65845" -1.02107760871331 3.3310905208161 0.148135572639831 1
"AT5G03280" -0.961510630970241 6.4380729163244 0.148247106641985 1
"AT2G34960" -1.43777391156234 0.72175105042449 0.148269995906107 1
"AT2G48121" -1.43777391156234 0.72175105042449 0.148269995906107 1
"AT5G23270" -1.43777391156234 0.72175105042449 0.148269995906107 1
"AT2G25510" 0.984666905442821 4.75717816315219 0.148320553248423 1
"AT3G51740" -0.97136375943475 5.18250626574019 0.14833533830051 1
"AT5G04080" 0.993005290888844 4.30751319061679 0.148358906841212 1
"AT1G47980" -1.47585975358231 0.46148769199789 0.148529576267713 1
"AT3G13065" -1.47585975358231 0.46148769199789 0.148529576267713 1
"AT3G52072" -1.47585975358231 0.46148769199789 0.148529576267713 1
"AT4G27290" -1.47585975358231 0.46148769199789 0.148529576267713 1
"AT5G52340" -1.47585975358231 0.46148769199789 0.148529576267713 1
"AT4G04972" 1.55868256300304 0.689418262192602 0.148529576267714 1
"AT1G17600" -1.4078506026347 0.56907979977522 0.148529576267714 1
"AT2G17880" -1.4078506026347 0.56907979977522 0.148529576267714 1
"AT5G59250" -0.961034612028421 6.37155637076491 0.148596208600259 1
"AT3G29034" 0.990213516212792 4.27642719240082 0.148830935007396 1
"AT1G22400" -0.992273429860896 4.06210301118951 0.14896947135883 1
"AT4G35060" 0.976827720923402 4.57246373869499 0.149017814863157 1
"AT5G42880" -1.09795300421225 2.24760942826002 0.149176129780794 1
"AT1G80180" 0.982006947823845 4.55179979116204 0.149287664381053 1
"AT1G60140" -0.988031594642064 4.21066122077717 0.149498346479526 1
"AT3G13060" -0.976452397421883 4.65920709862713 0.14952250843153 1
"AT2G23340" 0.989907284709014 4.03574901406163 0.149542138508336 1
"AT3G18230" -0.996799594612445 3.79705201690318 0.149590050921936 1
"AT1G17990" -1.07714363503974 2.19494218084705 0.149756518230755 1
"AT3G52720" 0.974248904088063 4.88127278574168 0.14989556329289 1
"AT2G46070" -1.01839930189823 3.19860200439911 0.150005415743606 1
"AT4G12970" 0.973642934827934 5.0616966371872 0.150178606617732 1
"AT5G21170" -1.01328324230506 3.49447689596867 0.150193747652198 1
"AT2G39350" -1.00658112554443 3.17132773402631 0.150354181900581 1
"AT2G01913" 1.06642816079404 2.78852946328401 0.150502632525798 1
"AT4G37740" -0.998981053505069 3.73299741709148 0.150544772862383 1
"AT4G03010" -1.05591083753958 2.71242570713863 0.150975261233107 1
"AT5G38140" -1.10874559543316 2.08943462815681 0.15102521744368 1
"AT1G10170" -0.961896875492224 5.16168762869159 0.151258463204549 1
"AT3G13300" -0.954121209162888 6.22473362280832 0.151379181727362 1
"AT5G15580" -0.977765701529092 4.08422903314523 0.151387589389028 1
"AT5G24030" -0.987848001335859 3.89019061971368 0.151481893741625 1
"AT4G24020" -0.960223676352749 5.36571354608903 0.151663230979916 1
"AT3G17890" 1.10637148540349 2.10412977015924 0.151720308907143 1
"AT3G28210" 1.08439690671172 2.08939340128663 0.151720308907143 1
"AT3G56070" 0.949865050973797 6.99745804657339 0.151912589774806 1
"AT1G23900" -0.960850474417113 5.19009648063046 0.152093282279497 1
"AT5G57290" 0.946519142546513 7.96655809230466 0.152150871669245 1
"AT2G27590" -1.01739041446337 3.34646006122477 0.152408071750667 1
"AT5G14540" -0.961400354970176 4.91057737156563 0.152421700753639 1
"AT2G40540" -0.955208923295626 5.68476684855135 0.152580887830801 1
"AT3G04290" -0.948305085921366 6.74586838384711 0.152794949435691 1
"AT3G50440" 0.959294863651437 5.56218889029484 0.15284940786614 1
"AT3G54390" 0.9986870236011 3.81531923760131 0.152998044003675 1
"AT1G04635" 1.04127946165526 3.00935848631187 0.153172780934646 1
"AT3G17520" -1.12248753136739 1.91198924812271 0.153252242983134 1
"AT1G67195" 0.962154425556578 5.12861440678672 0.153263995144425 1
"AT3G22320" 0.946703547249273 6.74670532475956 0.153288242259076 1
"AT3G09550" -1.04977875622403 2.53135945623969 0.153697647714477 1
"AT3G43790" -1.04977875622403 2.53135945623969 0.153697647714477 1
"AT4G10040" 0.963582400869375 4.83516213020081 0.153875840878658 1
"AT3G48060" -0.961104907422358 4.8264049873116 0.153875840878658 1
"AT1G77660" 1.0151098900448 3.28767928824122 0.153900052785222 1
"AT3G62240" -0.965349786690903 4.61661736007427 0.153961884104398 1
"AT3G54400" -0.949063981895134 6.21673632696036 0.154049447077205 1
"AT3G16800" 0.972164794131149 4.50836043999122 0.154102332459083 1
"AT3G47910" -0.952143909178514 5.79705771063498 0.154178614536414 1
"AT3G26240" -1.00047011551901 3.48619167722597 0.154388852484001 1
"AT5G47140" 0.970934213151913 4.36345951333895 0.15446479463558 1
"AT5G39850" 0.95662732089065 5.13301261087313 0.154552052928061 1
"AT1G29960" 1.03672194431918 2.9313820667982 0.154628355856162 1
"AT5G38020" 0.955372442938419 5.5110641267892 0.154775756849335 1
"AT3G60320" -0.947452975666811 6.17768086821658 0.154779789732563 1
"AT5G16060" 0.97683958141836 4.33954943390129 0.154868728529038 1
"AT2G26080" -0.940080374545143 7.78251084446891 0.154927362007589 1
"AT3G19170" -0.939425250192651 8.0478137889983 0.154999170249175 1
"AT3G20420" -1.11046163219628 1.80175595643845 0.155006731163353 1
"AT5G26000" -0.937464411758905 10.0942158201328 0.155053187205979 1
"AT4G02070" -0.987318220640565 3.67085545880245 0.15505423372144 1
"AT4G39630" 1.00883246611868 3.4776586841449 0.155108463403137 1
"AT2G30120" 1.00031656896156 3.21717452156175 0.155153102778081 1
"AT5G65950" -0.947810634994597 5.63855737983078 0.155314941141833 1
"AT4G08280" -0.962182656551505 4.82091808551696 0.155604848853888 1
"AT5G26790" 1.05938389940455 2.44501618979578 0.155689191011256 1
"AT1G12400" 1.05711296428704 2.86596916811236 0.155702410777448 1
"AT2G02070" -0.944634684331744 5.89804748085698 0.156469180587539 1
"AT5G43310" -0.954285087207294 5.00174932491542 0.156872683394463 1
"AT1G08600" -0.950911808813136 4.75664660357087 0.156875094063313 1
"AT4G22380" 0.953400570368176 5.33969085412882 0.156977837179641 1
"AT5G58040" -0.948886860715926 5.20608774068588 0.156991010440445 1
"AT2G18450" 1.17338074930894 1.74100954236662 0.157034322122272 1
"AT1G05690" 1.14489856058266 1.72182059847993 0.157034322122272 1
"AT2G32390" -0.957979927578185 4.65413042911553 0.157053332627099 1
"AT4G32620" -0.953441272700413 4.97922097908743 0.157301836979079 1
"AT2G21290" 0.952763325868195 5.23118021062321 0.157960184408172 1
"AT5G14950" -0.957212386986149 4.78632645555067 0.158019320084536 1
"AT3G46560" 0.940543166291186 5.94410501396977 0.15803509784695 1
"AT3G19190" -0.949860231184708 4.69669495647651 0.158092281214089 1
"AT4G04990" 1.19235065653712 1.65584596389861 0.158170437092508 1
"AT3G62570" -1.12818816406561 1.58275122810842 0.158170437092508 1
"AT1G76580" -0.961924792370984 4.60000387362706 0.158174399677741 1
"AT1G21880" -0.948218814712769 5.36633995151098 0.158625724678648 1
"AT4G14010" 0.953672983621554 4.99659519443375 0.158730963560895 1
"AT2G15900" -0.95290757699111 4.34210481039237 0.159308640181869 1
"AT4G04750" 0.947013223907167 5.10240093290406 0.159401029619501 1
"AT2G39230" 1.21414698293699 1.56528228592376 0.159401112176911 1
"AT4G23450" -1.14607311226743 1.53010646059497 0.159401112176911 1
"AT5G28390" -1.14607311226743 1.53010646059497 0.159401112176911 1
"AT3G25190" -0.972784833802018 3.96177290051412 0.159421273684228 1
"AT2G24190" 1.00789264305155 3.25286230095153 0.159435502965562 1
"AT5G18150" 0.967798811439893 4.3335669146584 0.159799016116765 1
"AT4G13500" 0.934571453063671 6.26406931543564 0.160243433481292 1
"AT1G36160" -0.928758977616389 7.27602787409238 0.160415293808769 1
"AT1G79390" 0.948696135266035 5.05369488913301 0.160456109977927 1
"AT2G04378" -0.972916513880128 3.40347270832321 0.16047359433983 1
"AT2G47850" -0.945520481261914 4.75314472783289 0.160581804763929 1
"AT4G29830" 0.944385868715345 5.33375397608703 0.160732202727615 1
"AT1G06265" -1.1131951954429 1.44356770600869 0.160737956986252 1
"AT1G66050" -1.1131951954429 1.44356770600869 0.160737956986252 1
"AT1G72180" -0.937763836530333 5.6936124944149 0.160829955081293 1
"AT3G14210" -0.925693898385087 7.88093197719942 0.161155086704165 1
"AT5G43420" 0.967798088624583 3.75341812072765 0.161175581438003 1
"AT1G55325" -0.941918690473725 5.06808641962065 0.161352343857363 1
"AT3G12630" 0.92981578728232 6.69055101775687 0.161377014764346 1
"AT1G33030" 5.06306021952718 -1.15381087416296 0.161490683229814 1
